,bedrooms,bathrooms,sqft_living,floors,waterfront,view,condition,grade,yr_renovated,price
45,0.0625,0.23333333333333334,0.12452543659832954,0.0,0.0,0.0,0.5,0.5,0.0,0.06454998688008397
46,0.09375,0.23333333333333334,0.15945330296127563,0.0,0.0,0.0,0.5,0.5,0.0,0.05733403306218841
47,0.125,0.26666666666666666,0.17084282460136674,0.0,0.0,0.0,0.5,0.5,0.0,0.06194174757281554
48,0.0625,0.16666666666666669,0.08352315869400151,0.0,0.0,0.0,0.75,0.4,0.0,0.054054054054054064
49,0.0625,0.16666666666666669,0.10782080485952922,0.0,0.0,0.0,0.75,0.4,0.0,0.06048281290999739
50,0.125,0.4,0.24677296886864086,0.4,0.0,0.5,0.5,0.7,1.0,0.18525321437942796
51,0.125,0.3,0.2034927866362946,0.0,0.0,0.0,0.75,0.5,0.0,0.1262135922330097
52,0.03125,0.06666666666666667,0.0554290053151101,0.0,0.0,0.0,0.5,0.4,0.0,0.03484203621096825
53,0.0625,0.2,0.20197418375094914,0.0,0.0,0.25,0.75,0.4,0.0,0.06717397008659144
54,0.125,0.23333333333333334,0.1419893697798026,0.0,0.0,0.0,0.5,0.4,0.0,0.05274206245080031
55,0.03125,0.16666666666666669,0.06985573272589218,0.0,0.0,0.5,0.5,0.4,0.0,0.0649829441091577
56,0.0625,0.3666666666666667,0.14123006833712984,0.0,0.0,0.25,0.75,0.5,0.0,0.08159931776436631
57,0.0625,0.13333333333333336,0.08428246013667426,0.0,0.0,0.0,1.0,0.4,0.0,0.048340330621884024
58,0.03125,0.06666666666666667,0.05770690964312832,0.0,0.0,0.0,0.75,0.4,0.0,0.03240619260036736
59,0.03125,0.06666666666666667,0.031131359149582385,0.0,0.0,0.0,0.5,0.30000000000000004,0.0,0.018879559170821306
60,0.125,0.26666666666666666,0.13363705391040243,0.4,0.0,0.0,0.5,0.4,0.0,0.03962214641826293
61,0.03125,0.06666666666666667,0.031131359149582385,0.0,0.0,0.0,0.0,0.19999999999999996,0.0,0.0
62,0.03125,0.06666666666666667,0.08580106302201976,0.0,0.0,0.0,0.5,0.5,0.0,0.012070322749934399
63,0.03125,0.06666666666666667,0.07820804859529235,0.20000000000000007,0.0,0.0,0.5,0.30000000000000004,0.0,0.022566255575964318
64,0.09375,0.26666666666666666,0.19286256643887623,0.4,0.0,0.0,0.5,0.6,0.0,0.055359485699291534
65,0.03125,0.06666666666666667,0.05618830675778284,0.0,0.0,0.0,0.5,0.30000000000000004,0.0,0.022566255575964318
66,0.03125,0.06666666666666667,0.03872437357630979,0.0,0.0,0.0,0.5,0.19999999999999996,0.0,0.006822356336919444
67,0.125,0.06666666666666667,0.08580106302201976,0.20000000000000007,0.0,0.0,1.0,0.30000000000000004,0.0,0.020598268171083706
68,0.03125,0.06666666666666667,0.08200455580865604,0.0,0.0,0.0,0.75,0.4,0.0,0.03634216741012858
69,0.0625,0.13333333333333336,0.12148823082763857,0.0,0.0,0.0,0.5,0.4,0.0,0.043098924166885336
70,0.125,0.5333333333333333,0.3090356871678056,0.4,0.0,0.0,0.5,0.7,0.0,0.06848596168984518
71,0.09375,0.2,0.08731966590736523,0.0,0.0,0.0,0.5,0.30000000000000004,0.0,0.012201521910259775
72,0.125,0.33333333333333337,0.22247532270311315,0.0,0.0,0.75,0.5,0.6,1.0,0.18787719758593546
73,0.125,0.4,0.35155656795747914,0.4,0.0,0.75,0.5,0.7,0.0,0.2167410128575177
74,0.09375,0.43333333333333335,0.28321943811693245,0.20000000000000007,0.0,0.75,1.0,0.8,1.0,0.2561007609551299
75,0.03125,0.16666666666666669,0.08048595292331057,0.0,0.0,0.0,0.5,0.4,0.0,0.03568617160850171
76,0.09375,0.13333333333333336,0.1070615034168565,0.20000000000000007,0.0,0.0,0.75,0.4,0.0,0.03857255313565994
77,0.09375,0.33333333333333337,0.19969627942293092,0.4,0.0,0.0,0.5,0.5,0.0,0.04210837050642876
78,0.09375,0.26666666666666666,0.13743356112376615,0.4,0.0,0.0,0.5,0.5,0.0,0.03739176069273157
79,0.0625,0.4,0.09719058466211086,0.4,0.0,0.0,0.5,0.4,0.0,0.05471004985568093
80,0.0625,0.26666666666666666,0.11389521640091116,0.4,0.0,0.0,0.5,0.4,0.0,0.022303857255313565
81,0.09375,0.26666666666666666,0.11541381928625663,0.4,0.0,0.0,0.5,0.5,0.0,0.030680923642088694
82,0.09375,0.26666666666666666,0.1738800303720577,0.4,0.0,0.0,0.5,0.4,0.0,0.02742062450800315
83,0.0625,0.3,0.16932422171602127,0.20000000000000007,0.0,0.5,1.0,0.5,0.0,0.09538178955654683
84,0.0,0.06666666666666667,0.11921032649962035,0.0,0.0,0.75,0.5,0.5,0.0,0.06995617948045132
85,0.0625,0.13333333333333336,0.13743356112376615,0.0,0.0,0.75,0.75,0.5,0.0,0.08422986092889005
86,0.09375,0.3,0.1419893697798026,0.4,0.0,0.0,0.75,0.4,0.0,0.06717397008659144
87,0.09375,0.23333333333333334,0.12452543659832954,0.4,0.0,0.0,0.75,0.5,0.0,0.03239307268433482
88,0.0625,0.2,0.08959757023538345,0.0,0.0,0.0,1.0,0.4,0.0,0.04618210443453162
89,0.03125,0.16666666666666669,0.06605922551252846,0.0,0.0,0.0,1.0,0.4,0.0,0.05156127000787195
90,0.0625,0.26666666666666666,0.22779043280182232,0.4,0.0,0.5,0.75,0.5,1.0,0.09866176856468119
91,0.09375,0.33333333333333337,0.08504176157934701,0.20000000000000007,0.0,0.25,1.0,0.4,0.0,0.06454998688008397
92,0.03125,0.06666666666666667,0.019741837509491267,0.0,0.0,0.0,0.5,0.19999999999999996,0.0,0.031094200997113623
93,0.0625,0.06666666666666667,0.08428246013667426,0.20000000000000007,0.0,0.0,0.75,0.30000000000000004,0.0,0.041983731304119656
94,0.03125,0.06666666666666667,0.03416856492027335,0.0,0.0,0.0,0.5,0.4,1.0,0.038310154815009184
95,0.125,0.23333333333333334,0.12832194381169323,0.0,0.0,0.0,0.5,0.4,0.0,0.023222251377591187
96,0.0625,0.16666666666666669,0.0554290053151101,0.0,0.0,0.0,0.5,0.30000000000000004,0.0,0.01469430595644188
97,0.0625,0.2,0.10098709187547456,0.0,0.0,0.0,1.0,0.30000000000000004,0.0,0.01928627656782997
98,0.09375,0.16666666666666669,0.09946848899012908,0.0,0.0,0.0,0.75,0.4,0.0,0.02584623458409866
99,0.03125,0.06666666666666667,0.05922551252847381,0.0,0.0,0.0,0.5,0.30000000000000004,0.0,0.006691157176594071
100,0.0625,0.03333333333333334,0.05087319665907366,0.0,0.0,0.0,0.25,0.30000000000000004,0.0,0.012070322749934399
101,0.0625,0.26666666666666666,0.12224753227031132,0.4,0.0,0.0,0.5,0.5,0.0,0.03699160325373918
102,0.09375,0.2,0.18071374335611237,0.0,0.0,0.0,0.5,0.5,0.0,0.03345578588297035
103,0.0625,0.06666666666666667,0.04783599088838269,0.0,0.0,0.0,0.5,0.30000000000000004,0.0,0.017580687483600102
104,0.0625,0.06666666666666667,0.06074411541381929,0.0,0.0,0.0,0.5,0.4,1.0,0.022828653896615064
105,0.09375,0.13333333333333336,0.12832194381169323,0.20000000000000007,0.0,0.5,0.5,0.4,1.0,0.08816583573865128
106,0.03125,0.06666666666666667,0.0463173880030372,0.0,0.0,0.0,0.75,0.4,0.0,0.04132773550249279
107,0.09375,0.26666666666666666,0.19438116932422173,0.4,0.0,0.0,0.5,0.6,0.0,0.09472579375491996
108,0.09375,0.4666666666666667,0.37585421412300685,0.4,0.0,0.0,0.5,0.8,0.0,0.12883757543951718
109,0.09375,0.6,0.3234624145785877,0.4,0.0,0.75,0.5,0.8,0.0,0.17738126475990554
110,0.09375,0.4666666666666667,0.3462414578587699,0.4,0.0,0.75,0.5,0.9000000000000001,0.0,0.1826292311729205
111,0.09375,0.43333333333333335,0.24145785876993164,0.4,0.0,0.0,0.5,0.8,0.0,0.11570453949094725
112,0.125,0.4,0.30447987851176916,0.4,0.0,0.0,0.5,0.8,0.0,0.11374967200209919
113,0.125,0.43333333333333335,0.29233105542900534,0.4,0.0,0.0,0.5,0.8,0.0,0.14326948307530832
114,0.09375,0.4,0.3105542900531511,0.4,0.0,0.5,0.5,0.8,0.0,0.12883757543951718
115,0.09375,0.6333333333333333,0.2862566438876234,0.4,0.0,0.5,0.5,0.8,0.0,0.12883757543951718
116,0.09375,0.3666666666666667,0.30599848139711466,0.4,0.0,0.0,0.5,0.8,0.0,0.12752558383626345
117,0.09375,0.4,0.31890660592255127,0.4,0.0,0.0,0.5,0.8,0.0,0.13408554185253213
118,0.125,0.4,0.35535307517084286,0.4,0.0,0.5,0.5,0.8,0.0,0.12490160062975597
119,0.125,0.5,0.3219438116932422,0.4,0.0,1.0,0.5,0.8,0.0,0.14326948307530832
120,0.09375,0.4666666666666667,0.20045558086560364,0.4,0.0,0.0,0.5,0.7,0.0,0.09013382314353188
121,0.09375,0.26666666666666666,0.21564160971905846,0.4,0.0,0.0,0.5,0.7,0.0,0.08816583573865128
122,0.125,0.3,0.2369020501138952,0.4,0.0,0.0,0.5,0.7,0.0,0.08934662818157964
123,0.09375,0.26666666666666666,0.21716021260440396,0.4,0.0,0.0,0.5,0.7,0.0,0.08554185253214379
124,0.09375,0.4666666666666667,0.21488230827638571,0.4,0.0,0.0,0.5,0.7,0.0,0.08422986092889005
125,0.09375,0.43333333333333335,0.2239939255884586,0.4,0.0,0.0,0.5,0.7,0.0,0.0950537916557334
126,0.09375,0.26666666666666666,0.2824601366742597,0.4,0.0,0.0,0.5,0.7,0.0,0.10587772238257676
127,0.09375,0.4,0.2809415337889142,0.4,0.0,0.0,0.5,0.7,0.0,0.10640251902387825
128,0.09375,0.4666666666666667,0.22095671981776766,0.4,0.0,0.0,0.5,0.7,0.0,0.09282340593020204
129,0.0625,0.4,0.23766135155656798,0.4,0.0,0.0,0.5,0.7,0.0,0.09433219627394385
130,0.09375,0.4,0.24221716021260442,0.4,0.0,0.0,0.5,0.7,0.0,0.09341380215166623
131,0.09375,0.3666666666666667,0.2369020501138952,0.4,0.0,0.0,0.5,0.7,0.0,0.0875098399370244
132,0.125,0.43333333333333335,0.2627182991647684,0.4,0.0,0.0,0.5,0.7,0.0,0.1016137496720021
133,0.09375,0.26666666666666666,0.26651480637813213,0.4,0.0,0.0,0.5,0.7,0.0,0.09669378115980058
134,0.09375,0.4666666666666667,0.322703113135915,0.4,0.0,0.0,0.5,0.7,0.0,0.18131723956966675
135,0.0625,0.06666666666666667,0.0721336370539104,0.0,0.0,0.0,0.5,0.4,0.0,0.02584623458409866
136,0.0625,0.23333333333333334,0.08048595292331057,0.4,0.0,0.0,0.5,0.4,0.0,0.03634216741012858
137,0.0625,0.26666666666666666,0.08731966590736523,0.4,0.0,0.0,0.5,0.4,0.0,0.03345578588297035
138,0.0625,0.26666666666666666,0.08731966590736523,0.4,0.0,0.0,0.5,0.4,0.0,0.03306218840199423
139,0.0625,0.26666666666666666,0.09415337889141989,0.4,0.0,0.0,0.5,0.4,0.0,0.022566255575964318
140,0.0625,0.06666666666666667,0.08048595292331057,0.0,0.0,0.0,0.5,0.30000000000000004,0.0,0.01783652584623458
141,0.0625,0.13333333333333336,0.07061503416856493,0.0,0.0,0.0,0.75,0.4,0.0,0.019483075308318026
142,0.0625,0.16666666666666669,0.051632498101746395,0.0,0.0,0.0,0.75,0.4,0.0,0.02092626607189714
143,0.0625,0.16666666666666669,0.12908124525436598,0.0,0.0,0.0,0.75,0.4,0.0,0.07438992390448701
144,0.0625,0.23333333333333334,0.09263477600607442,0.4,0.0,0.0,0.75,0.4,0.0,0.024271844660194178
145,0.0625,0.16666666666666669,0.053910402429764616,0.0,0.0,0.0,0.5,0.4,0.0,0.0048543689320388345
146,0.09375,0.2,0.08580106302201976,0.20000000000000007,0.0,0.0,0.5,0.4,0.0,0.022553135659931778
147,0.0625,0.23333333333333334,0.08580106302201976,0.0,0.0,0.0,0.5,0.4,0.0,0.019942272369456837
148,0.0625,0.2,0.0888382687927107,0.4,0.0,0.0,0.75,0.4,0.0,0.022828653896615064
149,0.0625,0.26666666666666666,0.08428246013667426,0.0,0.0,0.0,0.5,0.4,0.0,0.02600367357648911
150,0.0625,0.23333333333333334,0.08580106302201976,0.0,0.0,0.0,0.5,0.4,0.0,0.018623720808186826
151,0.0625,0.26666666666666666,0.11237661351556569,0.4,0.0,0.0,0.5,0.4,0.0,0.024927840461821046
152,0.0625,0.2,0.0721336370539104,0.0,0.0,0.0,0.5,0.4,0.0,0.01928627656782997
153,0.09375,0.4,0.11237661351556569,0.4,0.0,0.0,0.5,0.4,0.0,0.022303857255313565
154,0.0625,0.23333333333333334,0.08048595292331057,0.4,0.0,0.0,0.5,0.4,0.0,0.01876147992652847
155,0.0625,0.23333333333333334,0.08276385725132879,0.0,0.0,0.0,0.5,0.4,0.0,0.021254263972710574
156,0.09375,0.26666666666666666,0.10478359908883828,0.4,0.0,0.0,0.5,0.4,0.0,0.025190238782471792
157,0.09375,0.2,0.09415337889141989,0.0,0.0,0.0,0.5,0.4,0.0,0.02387168722120179
158,0.09375,0.26666666666666666,0.12300683371298404,0.4,0.0,0.0,0.5,0.4,0.0,0.023878247179218055
159,0.0625,0.26666666666666666,0.11389521640091116,0.4,0.0,0.0,0.5,0.4,0.0,0.02584623458409866
160,0.09375,0.3,0.1533788914198937,0.4,0.0,0.0,0.5,0.4,0.0,0.026764628706376282
161,0.0625,0.26666666666666666,0.15793470007593013,0.4,0.0,0.0,0.5,0.5,0.0,0.02899501443190764
162,0.0625,0.2,0.08731966590736523,0.0,0.0,0.0,0.5,0.5,0.0,0.02138546313303595
163,0.09375,0.26666666666666666,0.11921032649962035,0.4,0.0,0.0,0.5,0.4,0.0,0.026305431645237472
164,0.09375,0.3,0.13439635535307518,0.4,0.0,0.0,0.75,0.4,0.0,0.029703489897664657
165,0.09375,0.33333333333333337,0.12300683371298404,0.4,0.0,0.0,0.5,0.4,0.0,0.025583836263447915
166,0.09375,0.3,0.15186028853454822,0.4,0.0,0.0,0.5,0.4,0.0,0.030438205195486755
167,0.0625,0.16666666666666669,0.07137433561123765,0.0,0.0,0.0,0.75,0.30000000000000004,0.0,0.04683810023615849
168,0.0625,0.06666666666666667,0.08352315869400151,0.0,0.0,0.0,0.5,0.4,0.0,0.042239569666754136
169,0.03125,0.06666666666666667,0.035687167805618834,0.0,0.0,0.0,0.75,0.4,0.0,0.04237732878509578
170,0.0625,0.06666666666666667,0.07896735003796507,0.0,0.0,0.0,0.75,0.4,0.0,0.04290212542639727
171,0.09375,0.4,0.12376613515565679,0.8000000000000002,0.0,0.0,0.5,0.5,0.0,0.04965888218315403
172,0.0625,0.16666666666666669,0.08276385725132879,0.0,0.0,0.0,0.5,0.4,0.0,0.02978220939385988
173,0.09375,0.26666666666666666,0.14654517843583903,0.0,0.0,0.0,0.75,0.5,0.0,0.02899501443190764
174,0.0625,0.16666666666666669,0.08428246013667426,0.0,0.0,0.0,0.75,0.4,0.0,0.02191025977433745
175,0.0625,0.16666666666666669,0.08428246013667426,0.0,0.0,0.0,0.75,0.4,0.0,0.022566255575964318
176,0.0625,0.16666666666666669,0.11237661351556569,0.0,0.0,0.0,0.5,0.5,0.0,0.018367882445552347
177,0.09375,0.23333333333333334,0.1199696279422931,0.4,0.0,0.0,0.75,0.5,0.0,0.0186302807662031
178,0.0625,0.2,0.14882308276385725,0.0,0.0,0.0,0.5,0.4,0.0,0.025190238782471792
179,0.125,0.13333333333333336,0.11009870918754747,0.0,0.0,0.0,1.0,0.4,0.0,0.026239832065074783
180,0.03125,0.06666666666666667,0.031131359149582385,0.0,0.0,0.0,0.5,0.30000000000000004,0.0,0.008921542902125426
181,0.0625,0.23333333333333334,0.09794988610478358,0.4,0.0,0.0,0.5,0.4,0.0,0.02912621359223301
182,0.0625,0.26666666666666666,0.09491268033409264,0.4,0.0,0.0,0.5,0.4,0.0,0.03503017580687484
183,0.125,0.4,0.15793470007593013,0.4,0.0,0.0,0.5,0.6,0.0,0.06323143531881395
184,0.03125,0.23333333333333334,0.07289293849658315,0.4,0.0,0.0,0.5,0.5,0.0,0.03634216741012858
185,0.0625,0.23333333333333334,0.13591495823842065,0.4,0.0,0.0,0.5,0.5,0.0,0.04257412752558384
186,0.0625,0.16666666666666669,0.0903568716780562,0.0,0.0,0.0,1.0,0.4,0.0,0.0422461296247704
187,0.09375,0.26666666666666666,0.1845102505694761,0.4,0.0,0.0,0.5,0.5,0.0,0.05733403306218841
188,0.0625,0.13333333333333336,0.08428246013667426,0.0,0.0,0.0,0.5,0.4,0.0,0.027158226187352405
189,0.0625,0.06666666666666667,0.054669703872437365,0.0,0.0,0.0,0.75,0.30000000000000004,0.0,0.022435056415638942
190,0.15625,0.33333333333333337,0.23538344722854976,0.20000000000000007,0.0,0.0,0.5,0.4,0.0,0.05208606664917345
191,0.03125,0.06666666666666667,0.04479878511769173,0.0,0.0,0.0,0.5,0.4,0.0,0.044870112831277884
192,0.0625,0.03333333333333334,0.05087319665907366,0.0,0.0,0.0,0.5,0.30000000000000004,0.0,0.019942272369456837
193,0.0625,0.13333333333333336,0.06074411541381929,0.0,0.0,0.0,0.5,0.4,0.0,0.022566255575964318
194,0.0625,0.26666666666666666,0.10250569476082005,0.4,0.0,0.0,0.5,0.5,0.0,0.04001574389923905
195,0.0625,0.13333333333333336,0.1313591495823842,0.0,0.0,0.0,0.75,0.4,0.0,0.05274206245080031
196,0.0625,0.16666666666666669,0.05998481397114654,0.0,0.0,0.0,0.75,0.4,0.0,0.03896615061663606
197,0.09375,0.16666666666666669,0.07593014426727412,0.0,0.0,0.0,0.5,0.30000000000000004,0.0,0.03240619260036736
198,0.125,0.4,0.28018223234624146,0.4,0.0,0.0,0.5,0.6,0.0,0.0724219364996064
199,0.0625,0.06666666666666667,0.08048595292331057,0.20000000000000007,0.0,0.0,0.75,0.4,0.0,0.030438205195486755
200,0.0625,0.06666666666666667,0.12528473804100226,0.0,0.0,0.0,0.5,0.30000000000000004,0.0,0.044214117029651015
201,0.0625,0.16666666666666669,0.0903568716780562,0.0,0.0,0.0,0.5,0.4,0.0,0.020729467331409082
202,0.09375,0.5,0.12072892938496582,0.4,0.0,0.0,0.5,0.4,1.0,0.06061401207032275
203,0.09375,0.23333333333333334,0.11769172361427488,0.20000000000000007,0.0,0.0,1.0,0.4,0.0,0.06782996588821831
204,0.0625,0.16666666666666669,0.09794988610478358,0.0,0.0,0.0,0.75,0.4,0.0,0.07898189451587509
205,0.0625,0.16666666666666669,0.09552012148823083,0.0,0.0,0.0,0.5,0.4,0.0,0.022566255575964318
206,0.09375,0.33333333333333337,0.24677296886864086,0.4,0.0,0.5,0.5,0.6,0.0,0.05471004985568093
207,0.0625,0.26666666666666666,0.19362186788154898,0.6,0.0,0.0,0.5,0.6,0.0,0.06192600367357649
208,0.03125,0.06666666666666667,0.1263477600607441,0.0,1.0,1.0,1.0,0.4,0.0,0.061794804513251124
209,0.0625,0.13333333333333336,0.08352315869400151,0.4,0.0,0.0,0.75,0.30000000000000004,0.0,0.011939123589609026
210,0.0625,0.3,0.24601366742596814,0.20000000000000007,1.0,0.75,0.5,0.5,1.0,0.04552610863290475
211,0.0625,0.16666666666666669,0.08276385725132879,0.4,1.0,1.0,0.75,0.5,0.0,0.07229073733928103
212,0.0625,0.06666666666666667,0.05011389521640091,0.0,0.0,0.5,0.5,0.19999999999999996,0.0,0.022435056415638942
213,0.09375,0.06666666666666667,0.06302201974183752,0.0,0.0,0.0,0.5,0.19999999999999996,0.0,0.017318289162949356
214,0.0625,0.3,0.16173120728929385,0.0,0.0,0.0,0.5,0.4,0.0,0.041970611388087116
215,0.09375,0.26666666666666666,0.14654517843583903,0.4,0.0,0.0,0.5,0.4,0.0,0.04119653634216741
216,0.0625,0.16666666666666669,0.12528473804100226,0.4,0.0,0.0,0.75,0.4,0.0,0.054054054054054064
217,0.0625,0.13333333333333336,0.11617312072892938,0.20000000000000007,0.0,0.0,0.75,0.4,0.0,0.045854106533718186
218,0.03125,0.06666666666666667,0.041002277904328026,0.0,0.0,0.0,0.5,0.4,0.0,0.057990028863815275
219,0.09375,0.06666666666666667,0.07820804859529235,0.20000000000000007,0.0,0.0,0.75,0.30000000000000004,0.0,0.03240619260036736
220,0.0625,0.2,0.13819286256643887,0.0,0.0,0.0,0.5,0.4,0.0,0.05076751508790344
221,0.09375,0.06666666666666667,0.15186028853454822,0.20000000000000007,0.0,0.0,0.75,0.4,0.0,0.042231435318813966
222,0.09375,0.2,0.1313591495823842,0.0,0.0,0.0,0.5,0.4,0.0,0.02689582786670166
223,0.03125,0.06666666666666667,0.02050113895216401,0.0,0.0,0.0,0.5,0.30000000000000004,0.0,0.01141432694830753
224,0.09375,0.26666666666666666,0.11769172361427488,0.4,0.0,0.0,0.25,0.4,0.0,0.04552610863290475
225,0.09375,0.06666666666666667,0.11693242217160213,0.20000000000000007,0.0,0.0,0.5,0.30000000000000004,0.0,0.021254263972710574
226,0.0,0.06666666666666667,0.018982536066818524,0.0,0.0,0.0,0.5,0.19999999999999996,0.0,0.009183941222776175
227,0.0,0.06666666666666667,0.018982536066818524,0.0,0.0,0.0,0.5,0.19999999999999996,0.0,0.02189713985830491
228,0.0625,0.16666666666666669,0.06757782839787396,0.0,0.0,0.0,0.5,0.4,0.0,0.0337181842036211
229,0.03125,0.06666666666666667,0.04555808656036447,0.0,0.0,0.0,0.5,0.30000000000000004,0.0,0.02912621359223301
230,0.09375,0.3,0.15110098709187547,0.0,0.0,0.0,0.5,0.5,0.0,0.05995801626869588
231,0.0625,0.06666666666666667,0.07061503416856493,0.0,0.0,0.0,0.75,0.4,0.0,0.030307006035161378
232,0.03125,0.2,0.04555808656036447,0.0,0.0,0.0,1.0,0.30000000000000004,0.0,0.029519811073209133
233,0.09375,0.23333333333333334,0.11617312072892938,0.0,0.0,0.0,0.5,0.5,0.0,0.05339805825242718
234,0.03125,0.06666666666666667,0.03416856492027335,0.0,0.0,0.0,0.5,0.19999999999999996,0.0,0.0032143794279716614
235,0.0625,0.23333333333333334,0.07289293849658315,0.0,0.0,0.0,0.5,0.4,0.0,0.028470217790606142
236,0.0625,0.16666666666666669,0.09111617312072892,0.0,0.0,0.0,0.5,0.4,0.0,0.03699160325373918
237,0.0625,0.26666666666666666,0.12148823082763857,0.0,0.0,0.0,0.5,0.4,0.0,0.06061401207032275
238,0.0625,0.23333333333333334,0.13819286256643887,0.0,0.0,0.0,0.75,0.4,0.0,0.05930202046706901
