,bedrooms,bathrooms,sqft_living,floors,waterfront,view,condition,grade,yr_renovated,price
41,0.30000000000000004,0.23333333333333334,0.29233105542900534,0.0,0.0,0.0,0.5,0.5,0.0,0.09144581474678562
42,0.4,0.3,0.24487471526195898,0.4,0.0,0.0,0.5,0.6,0.0,0.10285882970348989
43,0.20000000000000004,0.06666666666666667,0.09111617312072892,0.4,0.0,0.0,0.5,0.4,0.0,0.07963789031750197
44,0.20000000000000004,0.06666666666666667,0.06909643128321943,0.0,0.0,0.0,0.75,0.30000000000000004,0.0,0.030307006035161378
45,0.20000000000000004,0.26666666666666666,0.21184510250569477,0.4,0.0,0.0,0.5,0.5,0.0,0.05379165573340331
46,0.20000000000000004,0.06666666666666667,0.04707668944570995,0.0,0.0,0.0,0.5,0.30000000000000004,0.0,0.01738257675150879
47,0.30000000000000004,0.26666666666666666,0.14578587699316628,0.4,0.0,0.0,0.75,0.6,0.0,0.09275780635003936
48,0.20000000000000004,0.16666666666666669,0.06681852695520121,0.0,0.0,0.0,0.75,0.4,0.0,0.0488060876410391
49,0.20000000000000004,0.26666666666666666,0.1809415337889142,0.0,1.0,0.5,1.0,0.6,0.0,0.1668853319338756
50,0.20000000000000004,0.06666666666666667,0.062262718299164764,0.0,0.0,0.0,0.5,0.4,0.0,0.01967987404880609
51,0.4,0.26666666666666666,0.21108580106302202,0.0,0.0,0.0,0.75,0.5,0.0,0.03503017580687484
52,0.20000000000000004,0.16666666666666669,0.07896735003796507,0.0,0.0,0.0,0.75,0.4,0.0,0.06848596168984518
53,0.1,0.16666666666666669,0.12224753227031132,0.0,0.0,0.0,0.5,0.4,0.0,0.06651797428496457
54,0.4,0.23333333333333334,0.1791951404707669,0.20000000000000007,0.0,0.0,0.5,0.5,0.0,0.11046969299396484
55,0.30000000000000004,0.26666666666666666,0.1867881548974943,0.4,0.0,0.0,0.5,0.6,0.0,0.10587772238257676
56,0.30000000000000004,0.26666666666666666,0.1427486712224753,0.4,0.0,0.0,0.5,0.4,0.0,0.028142219889792708
57,0.20000000000000004,0.26666666666666666,0.1556567957479119,0.4,0.0,0.0,0.5,0.5,0.0,0.029257412752558387
58,0.4,0.3666666666666667,0.21867881548974943,0.4,0.0,1.0,0.75,0.5,0.0,0.11453686696405142
59,0.30000000000000004,0.33333333333333337,0.11237661351556569,0.4,0.0,0.0,0.5,0.5,0.0,0.04618210443453162
60,0.20000000000000004,0.23333333333333334,0.1351556567957479,0.0,0.0,0.75,0.75,0.5,0.0,0.07504591970611388
61,0.20000000000000004,0.16666666666666669,0.06757782839787396,0.0,0.0,0.0,0.5,0.4,0.0,0.027683022828653897
62,0.20000000000000004,0.16666666666666669,0.16317388003037206,0.4,0.0,0.0,1.0,0.5,0.0,0.05602204145893467
63,0.20000000000000004,0.16666666666666669,0.0888382687927107,0.8000000000000002,0.0,0.0,0.5,0.5,0.0,0.061794804513251124
64,0.20000000000000004,0.23333333333333334,0.09794988610478358,0.0,0.0,0.0,0.5,0.4,0.0,0.04552610863290475
65,0.20000000000000004,0.3,0.18223234624145787,0.20000000000000007,0.0,0.0,1.0,0.4,0.0,0.031438598792967724
66,0.30000000000000004,0.26666666666666666,0.17843583902809415,0.4,0.0,0.0,0.5,0.7,0.0,0.11768564681186042
67,0.30000000000000004,0.26666666666666666,0.1419893697798026,0.4,0.0,0.0,0.5,0.4,0.0,0.02742062450800315
68,0.20000000000000004,0.06666666666666667,0.04783599088838269,0.0,0.0,0.0,0.75,0.4,0.0,0.01653109420099711
69,0.4,0.23333333333333334,0.21488230827638571,0.0,0.0,0.0,0.5,0.5,0.0,0.16426134872736814
70,0.4,0.3666666666666667,0.3340926347760061,0.0,0.0,0.0,0.75,0.8,0.0,0.1262135922330097
71,0.20000000000000004,0.2,0.06757782839787396,0.0,0.0,0.0,0.75,0.4,0.0,0.03240619260036736
72,0.30000000000000004,0.2,0.18071374335611237,0.20000000000000007,0.0,0.0,1.0,0.4,0.0,0.06468118604040934
73,0.30000000000000004,0.26666666666666666,0.15261958997722094,0.4,0.0,0.0,0.5,0.5,0.0,0.03699816321175545
74,0.20000000000000004,0.16666666666666669,0.10782080485952922,0.0,0.0,0.0,1.0,0.4,0.0,0.035554972448176334
75,0.30000000000000004,0.4666666666666667,0.23234624145785876,0.4,0.0,0.0,0.75,0.7,0.0,0.09898976646549462
76,0.30000000000000004,0.16666666666666669,0.105542900531511,0.0,0.0,0.0,0.5,0.4,0.0,0.03962214641826293
77,0.20000000000000004,0.06666666666666667,0.05087319665907366,0.0,0.0,0.0,0.5,0.4,0.0,0.05274206245080031
78,0.20000000000000004,0.06666666666666667,0.07896735003796507,0.0,0.0,0.0,0.75,0.4,0.0,0.043558121228024146
79,0.30000000000000004,0.26666666666666666,0.23386484434320426,0.4,0.0,0.0,0.5,0.7,0.0,0.08422986092889005
80,0.20000000000000004,0.26666666666666666,0.15034168564920272,0.4,0.0,0.0,0.5,0.5,0.0,0.040934138021516665
81,0.30000000000000004,0.26666666666666666,0.11617312072892938,0.4,0.0,0.0,0.5,0.4,0.0,0.03699816321175545
82,0.1,0.06666666666666667,0.12528473804100226,0.0,0.0,0.0,0.5,0.4,0.0,0.03634216741012858
83,0.20000000000000004,0.13333333333333336,0.09946848899012908,0.0,0.0,0.0,0.5,0.5,0.0,0.036473366570453955
84,0.20000000000000004,0.06666666666666667,0.04479878511769173,0.0,0.0,0.0,0.5,0.30000000000000004,0.0,0.031094200997113623
85,0.20000000000000004,0.13333333333333336,0.13439635535307518,0.4,0.0,0.0,0.5,0.6,0.0,0.11309367620047231
86,0.4,0.23333333333333334,0.1738800303720577,0.20000000000000007,0.0,0.0,1.0,0.4,0.0,0.02978220939385988
87,0.20000000000000004,0.3666666666666667,0.18223234624145787,0.4,0.0,0.0,0.5,0.6,0.0,0.050249278404618215
88,0.1,0.23333333333333334,0.09415337889141989,0.4,0.0,0.0,0.75,0.4,0.0,0.017974284964576225
89,0.1,0.16666666666666669,0.05011389521640091,0.4,0.0,0.0,0.5,0.4,0.0,0.0337181842036211
90,0.30000000000000004,0.26666666666666666,0.12224753227031132,0.4,0.0,0.0,0.5,0.4,0.0,0.021713461033849385
91,0.4,0.3,0.23917995444191342,0.4,0.0,0.0,0.75,0.7,0.0,0.13408554185253213
92,0.20000000000000004,0.06666666666666667,0.06302201974183752,0.0,0.0,0.0,0.5,0.4,0.0,0.009839937024403044
93,0.20000000000000004,0.13333333333333336,0.09187547456340167,0.0,0.0,0.0,0.5,0.5,0.0,0.04618210443453162
94,0.20000000000000004,0.13333333333333336,0.09187547456340167,0.0,0.0,0.0,0.5,0.5,0.0,0.08160587772238258
95,0.30000000000000004,0.26666666666666666,0.22247532270311315,0.0,0.0,0.0,0.5,0.4,1.0,0.10850170558908423
96,0.20000000000000004,0.16666666666666669,0.12072892938496582,0.0,0.0,0.0,0.5,0.4,0.0,0.022238257675150884
97,0.30000000000000004,0.13333333333333336,0.05998481397114654,0.0,0.0,0.0,0.75,0.4,0.0,0.015875098399370242
98,0.20000000000000004,0.16666666666666669,0.10933940774487472,0.0,0.0,0.0,1.0,0.4,0.0,0.030963001836788247
99,0.20000000000000004,0.26666666666666666,0.1480637813211845,0.4,0.0,0.5,0.5,0.6,0.0,0.04716609813697192
100,0.20000000000000004,0.26666666666666666,0.12908124525436598,0.20000000000000007,0.0,0.0,1.0,0.6,0.0,0.10139464707425873
101,0.20000000000000004,0.2,0.12224753227031132,0.20000000000000007,0.0,0.0,0.75,0.4,0.0,0.06258199947520336
102,0.20000000000000004,0.23333333333333334,0.13819286256643887,0.4,0.0,0.0,0.75,0.5,0.0,0.08159931776436631
103,0.20000000000000004,0.26666666666666666,0.19362186788154898,0.4,0.0,0.0,0.5,0.5,1.0,0.1327735502492784
104,0.20000000000000004,0.06666666666666667,0.06378132118451024,0.0,0.0,0.0,0.5,0.4,0.0,0.027814221988979274
105,0.20000000000000004,0.26666666666666666,0.14958238420653,0.0,0.0,0.0,0.75,0.5,0.0,0.03896615061663606
106,0.20000000000000004,0.06666666666666667,0.09870918754745633,0.20000000000000007,0.0,0.0,0.75,0.4,0.0,0.05011807924429284
107,0.1,0.16666666666666669,0.06605922551252846,0.0,0.0,0.0,0.75,0.5,0.0,0.014497507215953819
108,0.30000000000000004,0.26666666666666666,0.21032649962034927,0.4,0.0,0.0,0.75,0.7,0.0,0.07898189451587509
109,0.4,0.16666666666666669,0.126044039483675,0.4,0.0,0.0,0.75,0.4,0.0,0.051430070847546576
110,0.30000000000000004,0.26666666666666666,0.14730447987851178,0.4,0.0,0.0,0.5,0.5,0.0,0.06819076357911309
111,0.20000000000000004,0.16666666666666669,0.06757782839787396,0.0,0.0,0.0,1.0,0.30000000000000004,0.0,0.06454998688008397
112,0.20000000000000004,0.16666666666666669,0.0888382687927107,0.0,0.0,0.0,0.75,0.4,0.0,0.025518236683285227
113,0.20000000000000004,0.16666666666666669,0.12984054669703873,0.0,0.0,0.5,0.5,0.4,0.0,0.03305562844397796
114,0.30000000000000004,0.26666666666666666,0.21716021260440396,0.4,0.0,0.75,0.5,0.6,0.0,0.05274206245080031
115,0.20000000000000004,0.4,0.30447987851176916,0.4,0.0,0.0,0.5,0.5,1.0,0.08691944371556022
116,0.20000000000000004,0.4,0.09263477600607442,0.8000000000000002,0.0,0.0,0.5,0.5,0.0,0.05779323012332722
117,0.1,0.06666666666666667,0.03872437357630979,0.0,0.0,0.0,0.75,0.30000000000000004,0.0,0.01671805300446077
118,0.30000000000000004,0.2,0.09111617312072892,0.0,0.0,0.0,0.5,0.30000000000000004,0.0,0.012306481238520075
119,0.30000000000000004,0.06666666666666667,0.09415337889141989,0.20000000000000007,0.0,0.0,0.75,0.4,0.0,0.05995801626869588
120,0.20000000000000004,0.26666666666666666,0.15413819286256644,0.0,0.0,0.5,0.5,0.5,0.0,0.07635791130936762
121,0.20000000000000004,0.2,0.08200455580865604,0.0,0.0,0.0,0.5,0.4,0.0,0.04113093676200472
122,0.1,0.06666666666666667,0.030372057706909643,0.0,0.0,0.0,0.5,0.30000000000000004,0.0,0.041590133823143534
123,0.30000000000000004,0.16666666666666669,0.1313591495823842,0.20000000000000007,0.0,0.0,1.0,0.4,0.0,0.04815009183941223
124,0.20000000000000004,0.23333333333333334,0.19286256643887623,0.4,0.0,0.0,0.5,0.6,0.0,0.09078981894515875
125,0.30000000000000004,0.3,0.18071374335611237,0.20000000000000007,0.0,0.0,0.5,0.5,1.0,0.180005247966413
126,0.20000000000000004,0.23333333333333334,0.1313591495823842,0.0,0.0,0.5,0.5,0.5,0.0,0.04815009183941223
127,0.30000000000000004,0.23333333333333334,0.13591495823842065,0.0,0.0,0.0,0.5,0.5,0.0,0.023878247179218055
128,0.4,0.4,0.1480637813211845,0.4,0.0,0.0,1.0,0.4,0.0,0.09767777486224088
129,0.30000000000000004,0.26666666666666666,0.12908124525436598,0.4,0.0,0.0,0.5,0.4,0.0,0.04618210443453162
130,0.20000000000000004,0.16666666666666669,0.05239179954441913,0.0,0.0,0.0,0.75,0.4,0.0,0.017580687483600102
131,0.30000000000000004,0.23333333333333334,0.12452543659832954,0.0,0.0,0.0,0.5,0.5,0.0,0.07642351088953031
132,0.20000000000000004,0.4,0.2718299164768413,0.20000000000000007,0.0,0.0,0.5,0.6,0.0,0.09262660718971398
133,0.20000000000000004,0.26666666666666666,0.12452543659832954,0.4,0.0,0.0,0.5,0.5,0.0,0.04923196011545526
134,0.30000000000000004,0.4,0.13439635535307518,0.8000000000000002,0.0,0.0,0.5,0.6,0.0,0.07832589871424822
135,0.20000000000000004,0.16666666666666669,0.0721336370539104,0.0,0.0,0.0,0.75,0.4,0.0,0.015875098399370242
136,0.30000000000000004,0.16666666666666669,0.12528473804100226,0.0,0.0,0.0,0.5,0.4,0.0,0.0186302807662031
137,0.30000000000000004,0.23333333333333334,0.16856492027334852,0.0,0.0,0.0,0.75,0.5,0.0,0.04906848596168985
138,0.1,0.06666666666666667,0.062262718299164764,0.0,0.0,0.0,0.5,0.30000000000000004,0.0,0.03995014431907636
139,0.20000000000000004,0.23333333333333334,0.06074411541381929,0.8000000000000002,0.0,0.0,0.5,0.5,0.0,0.05798346890579901
140,0.1,0.06666666666666667,0.05618830675778284,0.0,0.0,0.0,0.5,0.4,0.0,0.07701390711099448
141,0.4,0.26666666666666666,0.18602885345482156,0.0,0.0,0.0,0.75,0.5,0.0,0.05900026239832066
142,0.20000000000000004,0.06666666666666667,0.09415337889141989,0.0,0.0,0.0,0.75,0.4,0.0,0.016662293361322487
143,0.20000000000000004,0.06666666666666667,0.05239179954441913,0.0,0.0,0.0,0.75,0.4,0.0,0.044870112831277884
144,0.30000000000000004,0.23333333333333334,0.126044039483675,0.0,0.0,0.0,0.75,0.5,0.0,0.0553660456573078
145,0.30000000000000004,0.26666666666666666,0.2505694760820046,0.4,0.0,0.0,0.75,0.6,0.0,0.1106664917344529
146,0.30000000000000004,0.06666666666666667,0.16552771450265755,0.4,0.0,0.0,0.5,0.5,0.0,0.10653371818420362
147,0.1,0.26666666666666666,0.1556567957479119,0.4,0.0,0.0,0.5,0.4,0.0,0.04618210443453162
148,0.4,0.2,0.14350797266514806,0.0,0.0,0.0,0.75,0.5,0.0,0.02361584885856731
149,0.20000000000000004,0.06666666666666667,0.08048595292331057,0.0,0.0,0.0,0.5,0.4,0.0,0.056809236420886915
150,0.20000000000000004,0.2,0.07517084282460137,0.4,0.0,0.0,0.5,0.5,0.0,0.059586722644975075
151,0.20000000000000004,0.06666666666666667,0.05618830675778284,0.20000000000000007,0.0,0.0,0.5,0.4,0.0,0.06323799527683023
152,0.20000000000000004,0.06666666666666667,0.06681852695520121,0.0,0.0,0.0,0.75,0.4,0.0,0.026889267908685385
153,0.30000000000000004,0.3666666666666667,0.36522399392558846,0.4,0.0,0.75,0.5,0.9000000000000001,0.0,0.2849645762267122
154,0.0,0.06666666666666667,0.02505694760820046,0.0,0.0,0.0,0.5,0.4,0.0,0.03568617160850171
155,0.20000000000000004,0.06666666666666667,0.06150341685649203,0.0,0.0,0.0,0.75,0.4,0.0,0.017974284964576225
156,0.4,0.4,0.27258921791951407,0.4,0.0,0.0,0.5,0.6,0.0,0.07504591970611388
157,0.30000000000000004,0.3,0.17236142748671224,0.0,0.0,0.0,0.5,0.5,0.0,0.03175019679874049
158,0.20000000000000004,0.2,0.06833712984054671,0.20000000000000007,0.0,0.0,0.5,0.4,1.0,0.022172658094988196
159,0.30000000000000004,0.16666666666666669,0.105542900531511,0.0,0.0,0.0,0.75,0.5,0.0,0.03175019679874049
160,0.4,0.23333333333333334,0.12832194381169323,0.0,0.0,0.0,0.5,0.4,0.0,0.023222251377591187
161,0.20000000000000004,0.16666666666666669,0.1070615034168565,0.0,0.0,0.0,0.5,0.4,0.0,0.04723169771713461
162,0.20000000000000004,0.26666666666666666,0.23006833712984054,0.4,0.0,0.0,0.5,0.7,0.0,0.10784570978745736
163,0.20000000000000004,0.3,0.11693242217160213,0.0,0.0,0.0,0.5,0.4,0.0,0.047625295198110734
164,0.20000000000000004,0.2,0.12528473804100226,0.0,0.0,0.0,0.75,0.4,0.0,0.044870112831277884
165,0.20000000000000004,0.16666666666666669,0.09187547456340167,0.0,0.0,0.0,0.5,0.4,0.0,0.038310154815009184
166,0.1,0.16666666666666669,0.07365223993925588,0.0,0.0,0.0,1.0,0.19999999999999996,0.0,0.025183678824455526
167,0.30000000000000004,0.26666666666666666,0.17539863325740318,0.4,0.0,0.0,0.5,0.6,0.0,0.09565730779323012
168,0.20000000000000004,0.26666666666666666,0.17539863325740318,0.0,0.0,0.0,0.75,0.5,0.0,0.07543951718709
169,0.20000000000000004,0.2,0.07593014426727412,0.0,0.0,0.0,1.0,0.4,0.0,0.03850695355549725
170,0.20000000000000004,0.16666666666666669,0.0903568716780562,0.0,0.0,0.0,0.5,0.4,0.0,0.02702702702702703
171,0.20000000000000004,0.16666666666666669,0.13591495823842065,0.0,0.0,0.0,0.75,0.4,0.0,0.025452637103122545
172,0.20000000000000004,0.13333333333333336,0.07365223993925588,0.20000000000000007,0.0,0.0,0.5,0.4,0.0,0.03083180267646287
173,0.30000000000000004,0.26666666666666666,0.26651480637813213,0.4,0.0,0.0,0.5,0.7,0.0,0.1101416950931514
174,0.30000000000000004,0.23333333333333334,0.16856492027334852,0.4,0.0,0.0,0.75,0.5,0.0,0.07806350039359748
175,0.20000000000000004,0.26666666666666666,0.056947608200455586,0.4,0.0,0.0,0.5,0.5,0.0,0.04552610863290475
176,0.4,0.3,0.12148823082763857,0.0,0.0,0.0,0.5,0.4,0.0,0.042239569666754136
177,0.20000000000000004,0.06666666666666667,0.06454062262718299,0.0,0.0,0.0,0.5,0.30000000000000004,0.0,0.0402781422198898
178,0.20000000000000004,0.13333333333333336,0.1199696279422931,0.0,0.0,0.5,0.75,0.4,0.0,0.025183678824455526
179,0.1,0.06666666666666667,0.07441154138192863,0.0,0.0,0.0,0.5,0.4,0.0,0.03306218840199423
180,0.20000000000000004,0.26666666666666666,0.09870918754745633,0.4,0.0,0.0,0.5,0.4,0.0,0.023878247179218055
181,0.30000000000000004,0.33333333333333337,0.15261958997722094,0.20000000000000007,0.0,0.0,0.75,0.4,0.0,0.051430070847546576
182,0.30000000000000004,0.33333333333333337,0.1571753986332574,0.4,0.0,0.0,1.0,0.4,0.0,0.06704277092626607
183,0.1,0.13333333333333336,0.051632498101746395,0.4,0.0,0.0,0.5,0.4,0.0,0.01121752820781947
184,0.30000000000000004,0.3,0.20956719817767655,0.4,0.0,0.0,0.5,0.6,0.0,0.09931776436630806
185,0.4,0.33333333333333337,0.2824601366742597,0.0,0.0,0.5,0.75,0.7,0.0,0.13408554185253213
186,0.30000000000000004,0.16666666666666669,0.08504176157934701,0.0,0.0,0.0,0.75,0.5,0.0,0.025059039622146423
187,0.20000000000000004,0.26666666666666666,0.11617312072892938,0.4,0.0,0.0,0.5,0.5,0.0,0.06323799527683023
188,0.30000000000000004,0.06666666666666667,0.07289293849658315,0.20000000000000007,0.0,0.0,0.75,0.30000000000000004,0.0,0.07045394909472578
189,0.20000000000000004,0.23333333333333334,0.14123006833712984,0.0,0.0,0.0,0.5,0.5,0.0,0.06654263972710574
190,0.20000000000000004,0.16666666666666669,0.09719058466211086,0.0,0.0,0.0,0.5,0.4,0.0,0.02978220939385988
191,0.20000000000000004,0.06666666666666667,0.062262718299164764,0.0,0.0,0.0,0.5,0.30000000000000004,0.0,0.01167016531094201
192,0.20000000000000004,0.26666666666666666,0.13439635535307518,0.0,0.0,0.0,0.75,0.5,0.0,0.0945945945945946
193,0.20000000000000004,0.26666666666666666,0.13743356112376615,0.0,0.0,0.0,0.75,0.4,0.0,0.0422461296247704
194,0.20000000000000004,0.06666666666666667,0.05239179954441913,0.0,0.0,0.0,0.5,0.4,0.0,0.019942272369456837
195,0.20000000000000004,0.26666666666666666,0.10022779043280183,0.4,0.0,0.0,0.5,0.5,0.0,0.023469299396483866
196,0.30000000000000004,0.2,0.12148823082763857,0.20000000000000007,0.0,0.0,1.0,0.4,0.0,0.045263710312254006
197,0.20000000000000004,0.26666666666666666,0.1351556567957479,0.4,0.0,0.0,0.5,0.5,0.0,0.05077407504591971
198,0.20000000000000004,0.26666666666666666,0.11693242217160213,0.4,0.0,0.0,0.5,0.4,0.0,0.047494096037785365
199,0.20000000000000004,0.16666666666666669,0.07441154138192863,0.0,0.0,0.0,0.75,0.4,0.0,0.0402781422198898
200,0.20000000000000004,0.06666666666666667,0.03720577069096432,0.0,0.0,0.0,0.75,0.30000000000000004,0.0,0.017318289162949356
201,0.20000000000000004,0.26666666666666666,0.11921032649962035,0.4,0.0,0.0,0.5,0.5,0.0,0.028732616111256888
202,0.20000000000000004,0.06666666666666667,0.048595292331055424,0.0,0.0,0.0,0.5,0.4,0.0,0.051430070847546576
203,0.20000000000000004,0.13333333333333336,0.07061503416856493,0.0,0.0,0.0,0.75,0.4,0.0,0.019483075308318026
204,0.20000000000000004,0.06666666666666667,0.041002277904328026,0.0,0.0,0.0,0.75,0.30000000000000004,0.0,0.025747835213854632
205,0.30000000000000004,0.16666666666666669,0.16021260440394836,0.0,0.0,0.0,0.75,0.6,0.0,0.09997376016793492
206,0.20000000000000004,0.26666666666666666,0.1571753986332574,0.4,0.0,0.0,0.5,0.5,0.0,0.07870637627919182
207,0.20000000000000004,0.06666666666666667,0.048595292331055424,0.0,0.0,0.0,0.5,0.4,0.0,0.04552610863290475
208,0.1,0.03333333333333334,0.040242976461655276,0.0,0.0,0.0,0.5,0.30000000000000004,0.0,0.013415114143269484
209,0.5000000000000001,0.33333333333333337,0.14654517843583903,0.4,0.0,0.0,0.5,0.4,1.0,0.05064287588559434
210,0.30000000000000004,0.23333333333333334,0.08959757023538345,0.4,0.0,0.0,0.5,0.5,0.0,0.03175019679874049
211,0.20000000000000004,0.23333333333333334,0.06833712984054671,0.4,0.0,0.0,0.5,0.5,0.0,0.07183206507478351
212,0.30000000000000004,0.26666666666666666,0.1419893697798026,0.0,0.0,0.0,0.5,0.6,0.0,0.06750196798740488
213,0.20000000000000004,0.26666666666666666,0.17798025816249052,0.4,0.0,0.0,0.5,0.6,0.0,0.05077407504591971
214,0.30000000000000004,0.3,0.10250569476082005,0.4,0.0,0.0,0.5,0.5,0.0,0.0523484649698242
215,0.1,0.06666666666666667,0.03644646924829157,0.0,0.0,0.0,0.5,0.30000000000000004,0.0,0.026502230385725536
216,0.4,0.33333333333333337,0.22247532270311315,0.0,0.0,0.75,0.5,0.6,1.0,0.18787719758593546
217,0.20000000000000004,0.26666666666666666,0.1427486712224753,0.4,0.0,0.0,0.5,0.5,0.0,0.04826003673576489
218,0.1,0.23333333333333334,0.26803340926347763,0.0,0.0,0.75,0.5,0.5,0.0,0.13014956704277092
219,0.1,0.13333333333333336,0.0721336370539104,0.0,0.0,0.0,0.75,0.5,0.0,0.05103647336657046
220,0.30000000000000004,0.26666666666666666,0.18147304479878512,0.4,0.0,0.0,0.5,0.7,0.0,0.07976908947782733
221,0.20000000000000004,0.2,0.10478359908883828,0.0,0.0,0.0,0.5,0.4,0.0,0.026495670427709263
222,0.30000000000000004,0.23333333333333334,0.14882308276385725,0.4,0.0,0.0,0.5,0.5,0.0,0.0589084229860929
223,0.20000000000000004,0.23333333333333334,0.1404707668944571,0.0,0.0,0.0,0.75,0.5,0.0,0.03240619260036736
224,0.20000000000000004,0.23333333333333334,0.12528473804100226,0.4,0.0,0.0,0.5,0.4,0.0,0.03279979008134348
225,0.20000000000000004,0.23333333333333334,0.06681852695520121,0.0,0.0,0.0,1.0,0.4,0.0,0.040934138021516665
